"respid","hCountry","countrycode","Q9_ees_numeric","lrgen_selfdescription","econ_interven","redistribution","sociallifestyle","civlib_laworder","immigrate_policy_reversed","environment","immigrate_policy","econ_interven_factor","environment_factor","redistribution_factor","civlib_laworder_factor","immigrate_policy_factor","sociallifestyle_factor","prediction_lm_lrgen1","prediction_lm_lrgen2","prediction_polr_lrgen1","prediction_polr_lrgen2","prediction_rf_lrgen1","prediction_rf_lrgen2","prediction_rf_lrgen2_unrounded","prediction_lm_lrecon1","prediction_polr_lrecon1","prediction_rf_lrecon1","prediction_rf_lrecon2","prediction_rf_lrecon2_unrounded","prediction_lm_galtan1","prediction_polr_galtan1","prediction_rf_galtan1","prediction_rf_galtan2","prediction_rf_galtan2_unrounded"
"46953","22","1620",1620314,10,4,8,0,1,0,2,10,"4","2","8","1","10","0",6,6,5,6,4,5,5.36697603961802,6,6,4,4,4.44035653585313,3,5,1,3,2.52821938718365
"47001","22","1620",1620311,3,0,5,0,6,6,4,4,"0","4","5","6","4","0",3,4,3,4,4,4,4.2844196999648,3,3,5,4,4.08771131948882,3,5,4,3,3.13594175487975
"47035","22","1620",NA,5,3,4,5,5,6,4,4,"3","4","4","5","4","5",4,4,4,4,4,4,4.2037243715609,4,4,4,4,4.04540565797555,5,5,5,5,4.90269127567268
"47055","22","1620",NA,5,5,5,10,5,5,5,5,"5","5","5","5","5","10",6,5,6,5,5,6,5.91963058001091,5,5,5,6,5.67037365764015,8,5,9,7,7.02076622794056
"47312","22","1620",1620311,5,5,5,5,7,5,3,5,"5","3","5","7","5","5",6,6,6,6,5,6,5.66364727305114,5,5,5,5,5.23817279625127,6,5,6,6,6.19624674247311
"47381","22","1620",NA,1,5,2,1,10,1,1,9,"5","1","2","10","9","1",6,6,6,7,3,5,4.84429258506034,4,4,3,4,3.69940254053113,5,10,5,7,6.57231592837253
"47413","22","1620",NA,8,9,5,9,10,10,2,0,"9","2","5","10","0","9",7,6,7,7,8,7,6.72448161883656,7,7,5,6,6.38980909938203,7,5,10,6,6.46213403759852
"47680","22","1620",1620314,7,4,5,9,4,4,3,6,"4","3","5","4","6","9",6,5,5,5,6,5,5.38607986914326,5,5,5,5,5.02369870396914,7,5,7,7,6.76722947115963
"47691","22","1620",NA,5,5,0,0,5,5,5,5,"5","5","0","5","5","0",4,4,3,4,4,4,3.87451428573823,3,3,5,4,3.89295422198909,3,5,2,3,2.6885224744579
"47880","22","1620",1620311,3,2,3,3,4,4,4,6,"2","4","3","4","6","3",4,4,4,4,4,3,3.47775389284181,3,3,3,3,3.27061077147686,4,5,4,4,3.85715991363245
"47886","22","1620",NA,5,0,2,10,0,5,5,5,"0","5","2","0","5","10",3,2,3,2,1,3,2.50475464520425,2,2,3,3,2.8822674310397,6,1,0,5,4.86617714649889
"47940","22","1620",1620211,3,6,3,0,3,3,3,7,"6","3","3","3","7","0",5,5,5,5,4,5,4.74222080017212,5,5,4,6,5.62068164719953,3,5,1,3,2.66052823453448
"47942","22","1620",NA,8,7,3,9,6,6,8,4,"7","8","3","6","4","9",6,6,6,5,6,6,5.87754730365212,6,6,8,6,6.27537180289513,7,5,9,7,6.51667798754723
"47952","22","1620",NA,7,1,8,5,9,2,1,8,"1","1","8","9","8","5",6,6,7,7,8,6,5.96550719276077,4,4,2,3,2.56874995183658,7,9,7,6,6.3251107487804
"663","23","1642",NA,10,0,0,0,6,5,0,5,"0","0","0","6","5","0",2,3,2,2,1,2,1.77348114161717,1,1,0,1,1.25384706979733,3,5,4,3,3.30359302700941
"671","23","1642",1642300,5,2,3,10,3,3,1,7,"2","1","3","3","7","10",5,4,5,4,3,4,3.96208065114842,3,3,3,3,3.1645375877971,7,5,9,7,7.46356494650163
"680","23","1642",NA,NA,10,4,10,0,0,0,10,"10","0","4","0","10","10",7,6,7,7,9,7,6.87774885490346,7,7,3,4,4.03011966092817,7,3,10,8,7.70273657718042
"681","23","1642",1642900,5,7,3,2,2,5,3,5,"7","3","3","2","5","2",5,5,5,5,4,5,4.73514410603697,5,5,5,6,6.04196318891649,3,2,3,3,3.17151399336636
"690","23","1642",1642401,10,0,0,0,3,10,0,0,"0","0","0","3","0","0",1,1,1,1,1,1,1.41571674783346,1,1,0,1,1.25384706979733,1,1,0,1,1.06849486358753
"694","23","1642",1642401,10,10,0,0,0,0,0,10,"10","0","0","0","10","0",5,5,5,5,2,4,4.15523388324964,5,5,1,2,2.19929989462314,3,3,0,2,2.26033155613895
"704","23","1642",1642421,5,0,4,10,7,6,0,4,"0","0","4","7","4","10",4,4,4,4,1,4,4.30522765069574,2,2,3,2,2.45219583743112,8,5,9,7,7.31664284769189
"709","23","1642",NA,7,4,7,3,2,7,2,3,"4","2","7","2","3","3",4,4,4,4,3,4,3.71157343307015,5,5,4,4,4.43618227474699,3,2,3,3,2.86614531984626
"712","23","1642",NA,NA,5,5,0,5,10,0,0,"5","0","5","5","0","0",4,4,4,4,5,4,4.42152668035283,5,5,5,5,4.84815837168018,2,2,0,2,1.51157303372224
"719","23","1642",NA,5,5,2,10,0,0,0,10,"5","0","2","0","10","10",5,4,5,4,10,5,5.32975234002078,4,4,3,3,3.46613805743911,7,3,10,8,7.70273657718042
"722","23","1642",NA,NA,0,0,5,10,0,10,10,"0","10","0","10","10","5",5,5,5,5,10,5,4.60397813983867,2,2,2,3,2.6561290178939,8,10,10,8,8.3598806050146
"727","23","1642",1642300,5,5,5,10,6,1,5,9,"5","5","5","6","9","10",7,6,7,7,6,7,6.74475093860951,5,5,5,6,5.67037365764015,9,8,10,8,7.98458344873898
"743","23","1642",1642421,NA,0,5,3,5,0,7,10,"0","7","5","5","10","3",5,5,5,5,6,5,5.38109706315756,3,3,5,5,4.99954556071986,5,8,2,4,4.40648896866197
"749","23","1642",1642402,6,6,7,10,0,0,5,10,"6","5","7","0","10","10",7,6,7,7,9,7,7.38818495174337,7,7,7,7,6.80915890526097,7,3,10,8,7.70273657718042
"756","23","1642",1642503,NA,5,4,10,10,6,0,4,"5","0","4","10","4","10",6,6,7,6,10,6,6.07409704372272,5,5,5,4,4.00474585313462,9,8,10,9,8.71338015224574
"761","23","1642",1642402,5,3,9,10,6,5,5,5,"3","5","9","6","5","10",7,6,7,6,7,6,5.9003599228758,6,7,3,5,4.76304683499583,8,5,9,7,7.19122255154388
"774","23","1642",1642300,1,2,0,9,3,2,2,8,"2","2","0","3","8","9",4,3,4,3,2,3,3.41386942223508,2,2,2,2,2.31008197672028,7,5,9,8,7.93155820455997
"775","23","1642",1642300,5,4,3,5,0,7,0,3,"4","0","3","0","3","5",3,3,3,2,4,3,3.0894910518434,4,4,4,4,3.54074052931504,3,1,2,3,3.43923252882114
"777","23","1642",1642401,7,8,5,9,6,4,7,6,"8","7","5","6","6","9",7,7,7,7,7,7,6.83834444165107,7,7,7,6,6.48616319563349,8,5,9,8,7.61671494769319
"784","23","1642",NA,5,5,8,10,4,5,7,5,"5","7","8","4","5","10",7,6,7,6,6,6,6.17784838091155,7,7,5,6,6.33357383815945,7,3,9,7,6.76865426976785
"787","23","1642",1642300,8,0,0,10,0,2,0,8,"0","0","0","0","8","10",3,2,3,2,1,2,2.20264562925375,1,1,0,1,1.25384706979733,7,3,10,7,6.79347349305701
"788","23","1642",1642421,NA,5,0,10,10,5,0,5,"5","0","0","10","5","10",5,5,5,5,10,5,5.02987087368362,3,3,2,3,2.92547236506552,9,8,10,9,8.72481721039849
"800","23","1642",NA,NA,7,1,0,0,5,3,5,"7","3","1","0","5","0",4,4,3,3,2,4,3.93540715752395,4,4,7,4,4.03831070920619,1,1,0,1,1.27070338056882
"813","23","1642",1642503,9,1,2,4,4,3,2,7,"1","2","2","4","7","4",4,4,3,3,2,3,3.35241690062031,2,2,2,2,2.31031609120891,5,5,5,5,5.28415696224223
"832","23","1642",NA,5,4,5,9,5,5,2,5,"4","2","5","5","5","9",6,5,5,5,5,5,5.18693024544707,5,5,5,5,5.08652046784251,7,5,9,7,6.97275373295348
"834","23","1642",1642401,0,3,1,10,10,10,10,0,"3","10","1","10","0","10",5,4,4,4,10,5,4.93694363360874,4,3,1,3,3.13364801451008,8,5,10,6,6.4633745532265
"850","23","1642",1642421,3,3,2,10,5,5,2,5,"3","2","2","5","5","10",5,4,5,4,5,4,3.99752019214587,3,3,3,3,3.22855603330147,8,5,9,7,7.02076622794056
"854","23","1642",1642300,2,6,8,2,5,5,5,5,"6","5","8","5","5","2",6,6,7,7,6,6,5.8054582310589,7,7,7,7,6.67046727480754,4,5,3,4,3.5067343484276
"860","23","1642",NA,NA,NA,0,10,5,6,6,4,NA,"6","0","5","4","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,9,7,7.05120855088854
"865","23","1642",1642402,NA,1,0,10,1,NA,0,NA,"1","0","0","1",NA,"10",NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1.3403797108373,NA,NA,NA,NA,NA
"869","23","1642",1642402,3,6,5,5,5,4,4,6,"6","4","5","5","6","5",6,6,6,6,5,6,5.64973322298146,6,6,6,6,6.1530550617794,5,5,5,5,5.26105256508197
"870","23","1642",1642401,6,5,0,5,3,6,5,4,"5","5","0","3","4","5",4,4,4,3,4,4,3.95228795033613,3,3,5,4,3.89295422198909,4,2,3,4,4.29523178882112
"873","23","1642",1642300,8,0,0,10,10,0,0,10,"0","0","0","10","10","10",5,5,5,5,10,5,4.5854866105241,1,1,0,1,1.25384706979733,10,10,10,10,9.53837434539673
"880","23","1642",1642401,5,7,6,2,2,7,1,3,"7","1","6","2","3","2",5,5,5,5,6,5,5.4316270400184,6,7,6,6,6.39488302461278,2,2,2,2,2.40708834892945
"886","23","1642",1642700,10,0,0,10,10,0,0,10,"0","0","0","10","10","10",5,5,5,5,10,5,4.5854866105241,1,1,0,1,1.25384706979733,10,10,10,10,9.53837434539673
"888","23","1642",1642300,0,8,9,10,6,8,8,2,"8","8","9","6","2","10",7,7,8,7,8,7,7.19141192263946,8,8,8,8,8.10463916104428,7,3,1,5,4.70277416887351
"889","23","1642",NA,8,5,0,0,4,10,0,0,"5","0","0","4","0","0",2,3,2,2,2,3,3.05673693557946,3,3,2,3,2.92547236506552,1,1,0,1,1.42690219029935
"890","23","1642",1642401,4,0,0,5,5,5,0,5,"0","0","0","5","5","5",3,3,2,2,0,2,1.91659472530017,1,1,0,1,1.25384706979733,5,5,5,5,5.09518933055154
"896","23","1642",1642401,10,5,5,10,10,10,0,0,"5","0","5","10","0","10",6,5,6,5,8,6,6.30998723394289,5,5,5,5,4.84815837168018,8,5,10,6,6.4633745532265
"897","23","1642",NA,9,8,3,5,4,7,7,3,"8","7","3","4","3","5",5,5,5,5,8,6,5.65336459449642,6,6,8,7,7.11348474740142,4,3,5,5,4.74762709268559
"904","23","1642",1642300,7,4,0,10,0,4,2,6,"4","2","0","0","6","10",4,3,4,2,1,3,3.4458698944647,3,3,2,3,2.69911971681349,6,2,0,5,5.49456600649182
"908","23","1642",NA,10,NA,10,10,10,NA,5,NA,NA,"5","10","10",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","23","1642",1642401,7,8,5,10,3,5,3,5,"8","3","5","3","5","10",7,6,7,6,6,6,6.16765105887518,6,7,7,6,6.46960897154792,7,3,9,7,6.74685949301538
"926","23","1642",NA,NA,7,6,9,6,6,8,4,"7","8","6","6","4","9",7,6,7,7,6,7,6.54982968433426,7,7,7,7,6.84511082569272,7,5,9,7,6.51667798754723
"929","23","1642",NA,3,3,3,5,3,10,5,0,"3","5","3","3","0","5",3,3,3,2,3,4,3.55327031240919,4,4,3,4,3.75594999882004,3,1,3,5,4.80881175634502
"930","23","1642",1642900,5,0,3,10,0,0,0,10,"0","0","3","0","10","10",4,3,4,3,1,4,4.3472039040308,2,2,3,2,1.80398839868075,7,3,10,8,7.70273657718042
"936","23","1642",1642300,0,5,2,10,5,0,2,10,"5","2","2","5","10","10",6,6,6,5,9,6,5.905043450324,4,4,3,4,3.85763485893904,9,8,10,9,8.62617835583794
"940","23","1642",1642300,10,0,0,10,0,0,0,10,"0","0","0","0","10","10",3,3,3,2,1,4,3.53505517601707,1,1,0,1,1.25384706979733,7,3,10,8,7.70273657718042
"941","23","1642",NA,5,5,5,10,6,4,5,6,"5","5","5","6","6","10",6,6,7,6,6,6,6.09128834576748,5,5,5,6,5.67037365764015,8,5,10,8,7.63920032355095
"947","23","1642",1642421,8,7,10,2,0,4,0,6,"7","0","10","0","6","2",6,6,6,6,7,6,5.6865269861657,8,8,9,7,7.3227934997573,3,2,4,3,3.19062182887602
"950","23","1642",NA,9,6,6,10,2,6,0,4,"6","0","6","2","4","10",6,5,6,5,5,6,5.70449748998722,6,6,5,6,5.63216710429298,6,2,9,6,6.12228382908269
"952","23","1642",NA,5,NA,0,10,NA,0,0,10,NA,"0","0",NA,"10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","23","1642",1642401,10,0,0,0,0,0,10,10,"0","10","0","0","10","0",3,3,2,3,1,4,3.87500523860548,2,2,2,3,2.6561290178939,3,3,0,2,2.26033155613895
"976","23","1642",1642401,6,5,5,10,5,0,8,10,"5","8","5","5","10","10",7,7,7,7,9,7,7.25023628168255,6,5,5,6,5.79339383498239,9,8,10,9,8.62617835583794
"977","23","1642",NA,NA,4,5,5,7,4,0,6,"4","0","5","7","6","5",6,5,5,5,5,5,5.15285756921555,4,5,5,5,4.66692124770354,6,6,6,6,6.00427348688689
"997","23","1642",1642401,5,4,5,9,0,3,0,7,"4","0","5","0","7","9",5,4,5,4,5,5,4.95674477154452,4,5,5,5,4.66692124770354,6,2,8,6,6.11337908548597
"1008","23","1642",1642421,7,NA,4,10,NA,5,0,5,NA,"0","4",NA,"5","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","23","1642",1642300,8,8,6,9,9,8,6,2,"8","6","6","9","2","9",7,7,7,7,8,7,7.21615195483483,7,7,7,7,7.08186346936775,7,5,9,7,6.61267182432225
"1011","23","1642",1642421,6,5,10,0,5,5,3,5,"5","3","10","5","5","0",6,6,6,7,5,5,5.34919383085221,7,7,5,6,6.14071698580134,3,5,2,3,2.6885224744579
"1012","23","1642",1642300,7,4,7,10,1,10,0,0,"4","0","7","1","0","10",4,3,4,3,4,4,4.45647520606488,5,5,5,4,4.3090676640912,5,0,0,2,1.82328071839555
"1020","23","1642",NA,NA,1,1,10,10,1,1,9,"1","1","1","10","9","10",5,5,5,5,10,6,5.81409338682022,2,2,1,2,1.57598300570757,10,10,10,9,9.19506577003752
"1027","23","1642",1642300,9,6,6,10,10,7,10,3,"6","10","6","10","3","10",7,7,7,7,8,8,7.89476226553659,7,7,6,7,6.66083496662791,8,7,10,9,9.00857437459234
"1031","23","1642",NA,7,9,5,6,2,6,3,4,"9","3","5","2","4","6",6,5,6,5,5,6,5.6617173591945,7,7,7,6,6.12029468389839,5,2,6,5,5.17069981210589
"1035","23","1642",1642401,10,10,5,10,5,5,0,5,"10","0","5","5","5","10",7,6,7,7,6,6,6.19130314280445,7,7,5,6,5.72830754864899,8,5,9,7,7.02076622794056
"1043","23","1642",1642421,NA,10,0,5,5,5,0,5,"10","0","0","5","5","5",6,5,5,5,5,5,4.51132782742573,5,5,1,2,2.19929989462314,5,5,5,5,5.09518933055154
"1052","23","1642",1642421,9,8,7,4,6,3,2,7,"8","2","7","6","7","4",7,7,7,7,7,7,6.58224634497228,7,8,7,7,6.84890887635893,5,6,5,5,4.6543921932739
"1059","23","1642",1642503,9,10,8,10,10,6,0,4,"10","0","8","10","4","10",9,8,9,8,8,7,7.40145129017805,8,8,9,7,7.39816048629591,9,8,10,9,8.71338015224574
"1070","23","1642",1642300,5,5,5,5,5,8,2,2,"5","2","5","5","2","5",5,5,5,4,5,5,4.80248059266122,5,5,5,5,5.07545437746879,4,3,6,5,4.85416885884822
"1077","23","1642",1642900,NA,6,0,10,0,10,0,0,"6","0","0","0","0","10",3,2,3,2,1,3,3.08763393492155,3,3,2,3,3.23562978563431,5,0,0,2,1.55137761522905
"1078","23","1642",1642300,5,5,0,10,5,5,1,5,"5","1","0","5","5","10",5,4,5,4,5,4,4.20041445498709,3,3,2,3,3.36303079715703,8,5,9,7,7.02076622794056
"1093","23","1642",NA,6,9,6,0,5,10,3,0,"9","3","6","5","0","0",5,5,5,5,6,6,5.81016325347706,7,8,7,7,7.19668082090979,2,2,0,2,1.51157303372224
"1094","23","1642",1642503,10,5,5,NA,NA,0,0,10,"5","0","5",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,4.84815837168018,NA,NA,NA,NA,NA
"1114","23","1642",1642503,8,3,5,5,9,5,1,5,"3","1","5","9","5","5",5,5,5,5,4,6,5.55217262070608,4,4,5,4,4.40328368640568,6,8,7,6,5.98349257374259
"1115","23","1642",1642402,5,5,9,5,5,5,5,5,"5","5","9","5","5","5",6,6,7,7,5,5,5.17262709103672,7,7,5,6,6.22671472997452,5,5,5,5,5.09518933055154
"1116","23","1642",1642401,4,5,5,0,6,6,8,4,"5","8","5","6","4","0",5,5,5,5,5,5,5.38379980598305,6,5,5,6,5.79339383498239,3,5,4,3,3.13594175487975
"1118","23","1642",1642421,6,10,2,5,9,10,0,0,"10","0","2","9","0","5",6,5,5,5,3,4,4.39585329613979,6,6,2,3,2.71759924636067,5,5,7,5,5.31643545952316
"1119","23","1642",NA,NA,10,10,10,10,NA,NA,NA,"10",NA,"10","10",NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127","23","1642",1642503,9,10,5,1,10,10,1,0,"10","1","5","10","0","1",6,6,6,7,8,6,6.25908102509472,7,8,5,6,5.95490909221056,3,5,1,3,2.59248108350377
"1128","23","1642",1642401,6,5,7,10,7,3,5,7,"5","5","7","7","7","10",7,7,7,7,8,7,6.7577532482697,6,7,5,6,5.78776878079718,8,7,10,8,8.01207366228837
"1132","23","1642",1642300,5,9,1,10,2,10,0,0,"9","0","1","2","0","10",5,3,4,3,1,3,3.44695379461567,5,5,2,3,2.58057804358761,6,0,0,4,4.02999532461362
"1148","23","1642",1642401,10,5,5,10,3,3,3,7,"5","3","5","3","7","10",6,5,6,5,6,6,5.76695258520003,5,5,5,5,5.23817279625127,7,5,9,7,7.46356494650163
"1151","23","1642",1642401,5,10,5,NA,0,4,0,6,"10","0","5","0","6",NA,NA,6,NA,5,NA,NA,NA,7,7,5,6,5.72830754864899,NA,2,NA,NA,NA
"1153","23","1642",1642401,6,8,3,3,3,5,1,5,"8","1","3","3","5","3",5,5,5,5,3,5,4.95277331176761,5,5,3,5,4.53617846926461,4,3,3,4,3.88122354491596
"1171","23","1642",1642401,9,5,7,7,7,3,1,7,"5","1","7","7","7","7",7,7,7,7,7,7,6.52738129198958,6,6,6,6,5.95256495750453,7,7,8,7,7.12690723908829
"1179","23","1642",1642401,7,10,10,NA,10,8,3,2,"10","3","10","10","2",NA,NA,8,NA,8,NA,NA,NA,9,9,9,8,8.37281764515716,NA,6,NA,NA,NA
"1439","23","1642",1642503,10,5,5,10,1,1,1,9,"5","1","5","1","9","10",6,5,6,5,6,6,6.07019982666199,5,5,5,5,4.98888482270398,7,4,10,6,6.2945839726375
"2133","23","1642",1642401,10,7,8,0,10,2,10,8,"7","10","8","10","8","0",8,9,8,9,8,8,8.00880884914415,8,8,9,8,8.11920947006977,5,10,5,5,5.06003250170549
"2398","23","1642",NA,0,3,6,3,7,3,5,7,"3","5","6","7","7","3",6,6,6,6,7,6,5.5907461622713,5,5,6,5,5.45732024678689,5,7,7,5,5.47467460588486
"2407","23","1642",1642421,NA,4,5,0,4,4,3,6,"4","3","5","4","6","0",5,5,5,5,5,5,4.54009310435852,5,5,5,5,5.02369870396914,3,5,0,2,2.13175601691688
"2507","23","1642",1642300,10,0,0,10,10,0,0,10,"0","0","0","10","10","10",5,5,5,5,10,5,4.5854866105241,1,1,0,1,1.25384706979733,10,10,10,10,9.53837434539673
"2514","23","1642",NA,NA,0,0,10,0,10,0,0,"0","0","0","0","0","10",2,0,2,0,1,1,1.00211672016436,1,1,0,1,1.25384706979733,5,0,0,2,1.55137761522905
"2521","23","1642",NA,7,2,10,2,3,10,4,0,"2","4","10","3","0","2",4,4,4,4,3,3,3.46264803146121,6,6,3,5,5.09403082613326,2,1,2,2,2.33794520358435
"2545","23","1642",NA,6,9,6,5,5,7,8,3,"9","8","6","5","3","5",7,6,7,7,6,6,6.14203936540138,8,8,8,8,7.5157830148623,5,3,3,5,4.94788082933905
"2624","23","1642",1642300,6,5,6,3,6,8,3,2,"5","3","6","6","2","3",5,5,5,5,5,6,5.92701350539532,6,5,6,6,5.72890645021177,4,3,4,4,3.88861899889034
"2635","23","1642",NA,7,10,10,10,3,10,0,0,"10","0","10","3","0","10",7,6,7,7,8,6,6.11881412474881,9,9,9,8,7.98840133251902,6,1,0,4,3.95757068869258
"2664","23","1642",1642421,5,4,6,10,7,6,10,4,"4","10","6","7","4","10",6,6,7,6,8,7,6.83395717103271,6,6,6,6,6.44313184268569,8,5,9,7,7.31664284769189
"2667","23","1642",1642401,10,0,0,10,0,10,0,0,"0","0","0","0","0","10",2,0,2,0,1,1,1.00211672016436,1,1,0,1,1.25384706979733,5,0,0,2,1.55137761522905
"2695","23","1642",NA,10,3,1,10,10,10,0,0,"3","0","1","10","0","10",4,4,4,3,1,4,3.80879309525953,3,2,2,2,2.40259124784671,8,5,10,6,6.4633745532265
"2698","23","1642",NA,5,1,1,10,10,7,1,3,"1","1","1","10","3","10",4,4,4,4,1,3,3.36294243317717,2,2,1,2,1.57598300570757,8,7,10,9,9.00857437459234
"2699","23","1642",1642421,5,0,3,3,0,0,0,10,"0","0","3","0","10","3",3,3,3,3,1,3,3.10369795088151,2,2,3,2,1.80398839868075,4,3,1,4,4.04653364809586
"2712","23","1642",1642503,7,7,0,9,0,8,0,2,"7","0","0","0","2","9",4,3,3,2,2,3,3.13658015882159,4,4,2,3,2.92696061145522,5,0,0,2,1.53766446820991
"2713","23","1642",1642300,NA,6,0,0,0,NA,0,NA,"6","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3.23562978563431,NA,NA,NA,NA,NA
"2721","23","1642",NA,NA,5,0,5,6,4,4,6,"5","4","0","6","6","5",5,5,4,4,6,4,4.46032736936966,3,3,5,4,3.61921419013148,6,5,6,6,6.07299204444857
"2727","23","1642",NA,5,0,0,0,0,0,0,10,"0","0","0","0","10","0",2,3,2,2,0,2,2.29244439127309,1,1,0,1,1.25384706979733,3,3,0,2,2.26033155613895
"2740","23","1642",1642700,4,7,8,8,8,6,8,4,"7","8","8","8","4","8",7,7,8,7,8,7,7.22898734652282,8,8,8,7,7.47190454821178,7,6,8,7,6.78382458848061
"2753","23","1642",NA,10,0,0,7,0,10,0,0,"0","0","0","0","0","7",1,0,1,0,1,1,1.11510943823418,1,1,0,1,1.25384706979733,4,0,0,4,3.72476498259866
"2759","23","1642",NA,NA,5,5,8,8,3,7,7,"5","7","5","8","7","8",7,7,7,7,7,7,7.05452947987137,6,5,5,6,5.64527018979271,8,8,7,8,7.56563096792152
"2766","23","1642",NA,NA,NA,5,3,0,10,0,0,NA,"0","5","0","0","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,2,2.37802909566036
"2769","23","1642",NA,NA,0,5,0,0,6,3,4,"0","3","5","0","4","0",2,3,2,2,5,3,3.34154520737668,3,3,5,4,3.70619601928005,1,1,0,1,1.21363739415716
"2776","23","1642",NA,5,4,6,5,4,5,3,5,"4","3","6","4","5","5",5,5,5,5,5,5,4.96755994136224,5,5,6,5,5.23161601059269,5,3,5,5,5.22462258100443
"2786","23","1642",NA,0,5,5,10,0,5,4,5,"5","4","5","0","5","10",5,4,5,4,5,6,5.71354494773011,5,5,5,6,5.55783346038136,6,1,0,5,4.86617714649889
"2790","23","1642",NA,5,5,5,5,5,5,5,5,"5","5","5","5","5","5",5,5,5,5,5,5,5.15060863986186,5,5,5,6,5.67037365764015,5,5,5,5,5.09518933055154
"2795","23","1642",NA,NA,10,0,0,0,NA,0,NA,"10","0","0","0",NA,"0",NA,NA,NA,NA,NA,NA,NA,5,5,1,2,2.19929989462314,NA,NA,NA,NA,NA
"2800","23","1642",NA,9,0,0,10,0,4,0,6,"0","0","0","0","6","10",3,2,2,2,1,2,1.83480567116999,1,1,0,1,1.25384706979733,6,2,0,5,5.49456600649182
"2815","23","1642",1642700,5,0,0,10,5,10,0,0,"0","0","0","5","0","10",2,1,2,1,0,1,1.21104017418736,1,1,0,1,1.25384706979733,6,2,1,4,4.28092821468824
"2816","23","1642",NA,3,2,0,10,0,10,0,0,"2","0","0","0","0","10",2,1,2,1,1,2,1.72271997389361,2,2,2,2,2.14485059544068,5,0,0,2,1.55137761522905
"2819","23","1642",NA,NA,10,2,10,6,2,10,8,"10","10","2","6","8","10",8,7,8,7,8,6,6.33240405652066,7,7,9,6,5.80152317542894,8,7,10,8,8.18197772722167
"2835","23","1642",1642401,9,5,5,10,5,10,3,0,"5","3","5","5","0","10",5,4,5,4,5,5,5.43181686637487,5,5,5,5,5.23817279625127,6,2,1,4,4.28092821468824
"2874","23","1642",1642421,9,8,8,6,9,9,9,1,"8","9","8","9","1","6",7,7,7,7,8,7,7.15282330778723,8,8,8,8,7.80657967601521,6,5,7,6,5.8998642734377
"2878","23","1642",1642401,10,9,10,0,0,10,0,0,"9","0","10","0","0","0",5,5,5,5,4,5,5.16108481989706,8,8,9,8,8.06515908583795,0,0,0,1,0.701834812350845
"2886","23","1642",NA,5,5,5,8,5,3,0,7,"5","0","5","5","7","8",6,6,6,5,5,5,5.47108165923694,5,5,5,5,4.84815837168018,7,5,8,7,7.2488615708401
"2894","23","1642",NA,4,4,6,10,0,10,3,0,"4","3","6","0","0","10",4,3,4,3,6,5,4.86731261098557,5,5,6,5,5.23161601059269,5,0,0,2,1.55137761522905
"2896","23","1642",1642401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899","23","1642",NA,NA,10,0,10,10,10,0,0,"10","0","0","10","0","10",6,5,6,5,3,5,4.78626752727129,5,5,1,2,2.19929989462314,8,5,10,6,6.4633745532265
"2904","23","1642",1642900,5,10,10,0,0,0,0,10,"10","0","10","0","10","0",7,8,8,8,9,7,6.59322208804991,9,9,9,8,7.98840133251902,3,3,0,2,2.26033155613895
"2905","23","1642",1642300,NA,NA,0,10,10,10,10,0,NA,"10","0","10","0","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,10,6,6.4633745532265
"2906","23","1642",NA,5,10,10,1,0,0,0,10,"10","0","10","0","10","1",8,8,8,8,9,7,6.86032858541457,9,9,9,8,7.98840133251902,3,3,1,3,2.67757220129101
"2907","23","1642",NA,10,0,5,6,10,10,0,0,"0","0","5","10","0","6",4,4,4,4,0,4,4.46668432667784,3,3,5,4,3.54639582311593,6,5,10,6,6.43022292283547
"2929","23","1642",NA,5,5,7,10,5,6,0,4,"5","0","7","5","4","10",6,5,7,5,5,6,5.68632606291841,6,6,5,6,5.61534118324371,7,5,9,7,7.05120855088854
"2937","23","1642",NA,NA,0,9,0,10,NA,0,NA,"0","0","9","10",NA,"0",NA,NA,NA,NA,NA,NA,NA,4,4,0,3,2.73120770383319,NA,NA,NA,NA,NA
"2959","23","1642",NA,NA,5,3,10,5,6,7,4,"5","7","3","5","4","10",5,5,5,5,6,5,5.13543725592536,5,5,5,5,4.97906050450707,7,5,9,7,7.05120855088854
